image_id,feature_id,rights_status_before,rights_status_after,rights_holder,license_type,publication_permission,attribution_required,source_credit,evidence_type,evidence_relative_path,evidence_description,evidence_confidence,institutional_confirmation_required,notes
IMG-52F0FA01105E904F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-52F0FA01105E904F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-EC977CC881363B23,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-9BE7B92905242AEB,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-6A770FED97FB7B2C,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-6B42697D83FE65B8,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-B686098D30E75955,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D5179154990536A1,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-57D62DF802AD2C65,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D5179154990536A1,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-C8C4ADD5E99E03A9,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-4E78CAD5E554177F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-72B85AFA6CA0250D,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-A3C461DB57C74A23,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3CDE9251AE52D7C7,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-124B33A5F5D5F40B,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-342EB5DEB4B9E970,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-89026CB82167FEC9,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-25FE3997B35164F5,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-CE9DE34B394856C2,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-18D4E02BB5FB34AC,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3D16B05BDBC1B66A,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1FE0ECFF517687D8,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-14D05C672B535953,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-52F0FA01105E904F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-52F0FA01105E904F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-EC977CC881363B23,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-9BE7B92905242AEB,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-6A770FED97FB7B2C,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-6B42697D83FE65B8,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-02558E0EC9D8A4C4,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D5179154990536A1,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-57D62DF802AD2C65,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D5179154990536A1,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-C8C4ADD5E99E03A9,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-30524AC72571041E,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-4E78CAD5E554177F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-72B85AFA6CA0250D,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-A3C461DB57C74A23,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3CDE9251AE52D7C7,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-124B33A5F5D5F40B,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-A921BDB1470142C4,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3D2566CF42357128,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D7DF4A3E27FA5969,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-23CE781AE35FECBC,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-5F35D97208234680,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-342EB5DEB4B9E970,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-89026CB82167FEC9,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-25FE3997B35164F5,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-CE9DE34B394856C2,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-18D4E02BB5FB34AC,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3D16B05BDBC1B66A,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1FE0ECFF517687D8,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-14D05C672B535953,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-C9D193F2B583E40F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-52F0FA01105E904F,WH-MAIN-001,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
