relationship_id,record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,relationship_type,relationship_status,distance_meters,name_similarity,spatial_relationship,confidence,recommended_display_behavior,requires_manual_review,notes
REL-00507,hotels,LY-HOT-000433,فندق الدوحة,investment,LY-INV-HOT-NAT-00021,فندق الدوحة,facility_and_investment_project,probable,20.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00508,hotels,LY-HOT-000433,فندق الدوحة,investment,LY-INV-HOT-NAT-00107,فندق الدوحة,facility_and_investment_project,probable,20.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00509,hotels,LY-HOT-000434,فندق الديار,investment,LY-INV-HOT-NAT-00022,فندق الديار,facility_and_investment_project,probable,2.7,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00510,hotels,LY-HOT-000435,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,facility_and_investment_project,probable,4.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00511,hotels,LY-HOT-000436,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,facility_and_investment_project,probable,3.9,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00512,hotels,LY-HOT-000437,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,facility_and_investment_project,probable,4.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00513,hotels,LY-HOT-000438,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,facility_and_investment_project,probable,3.9,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00514,hotels,LY-HOT-000439,فندق الرحاب,investment,LY-INV-HOT-NAT-00108,فندق الرحاب,facility_and_investment_project,probable,33.3,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00515,hotels,LY-HOT-000440,فندق الرحاب 1,investment,LY-INV-HOT-NAT-00108,فندق الرحاب,facility_and_investment_project,probable,24.0,0.952,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00516,hotels,LY-HOT-000441,فندق الرحاب 2,investment,LY-INV-HOT-NAT-00108,فندق الرحاب,facility_and_investment_project,probable,64.4,0.952,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00517,hotels,LY-HOT-000442,فندق الرفيع,investment,LY-INV-HOT-NAT-00024,فندق الرفيع,facility_and_investment_project,probable,12.6,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00518,hotels,LY-HOT-000444,فندق الريان,investment,LY-INV-HOT-TRI-00014,فندق الريان,facility_and_investment_project,probable,6.7,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00519,hotels,LY-HOT-000444,فندق الريان,investment,LY-INV-HOT-TRI-00038,فندق الثريا,facility_and_investment_project,probable,91.7,0.9,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00520,hotels,LY-HOT-000445,فندق الزيتونة,investment,LY-INV-HOT-TRI-00053,فندق الزيتونة,facility_and_investment_project,probable,28.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00521,hotels,LY-HOT-000446,فندق السرايا,investment,LY-INV-HOT-NAT-00240,فندق السرايا,facility_and_investment_project,probable,12.8,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00522,hotels,LY-HOT-000448,فندق السفير,investment,LY-INV-HOT-TRI-00037,فندق السفير,facility_and_investment_project,probable,15.2,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00523,hotels,LY-HOT-000450,فندق السلاسل الذهبية,investment,LY-INV-HOT-TRI-00045,فندق السلاسل الذهبية,facility_and_investment_project,probable,28.9,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00524,hotels,LY-HOT-000453,فندق السندباد,investment,LY-INV-HOT-TRI-00015,فندق السندباد,facility_and_investment_project,probable,4.7,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00525,hotels,LY-HOT-000454,فندق الشاطئ الذهبي,investment,LY-INV-HOT-TRI-00039,فندق الشاطئ الذهبى,facility_and_investment_project,probable,9.5,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00526,hotels,LY-HOT-000454,فندق الشاطئ الذهبي,investment,LY-INV-HOT-NAT-00250,فندق الشاطىء الذهبي,facility_and_investment_project,probable,117.2,0.97,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00527,hotels,LY-HOT-000455,فندق الشجرة,investment,LY-INV-HOT-NAT-00031,فندق الشجرة,facility_and_investment_project,probable,14.8,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00528,hotels,LY-HOT-000456,فندق الشمس,investment,LY-INV-HOT-TRI-00016,فندق الشمس,facility_and_investment_project,probable,8.8,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00529,hotels,LY-HOT-000457,فندق الصافي,investment,LY-INV-HOT-TRI-00040,فندق الصافي,facility_and_investment_project,probable,21.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00530,hotels,LY-HOT-000459,فندق الصولجان,investment,LY-INV-HOT-TRI-00017,فندق الصولجان,facility_and_investment_project,probable,1.9,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00531,hotels,LY-HOT-000460,فندق الضيافة,investment,LY-INV-HOT-NAT-00035,فندق الضيافة,facility_and_investment_project,probable,6.8,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00532,hotels,LY-HOT-000462,فندق العاصمة,investment,LY-INV-HOT-TRI-00018,فندق العاصمة,facility_and_investment_project,probable,15.6,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00533,hotels,LY-HOT-000465,فندق الفصول الأربعة ( 1 ),investment,LY-INV-HOT-TRI-00027,فندق الفصول الاربعة 3,facility_and_investment_project,probable,130.6,0.944,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00534,hotels,LY-HOT-000465,فندق الفصول الأربعة ( 1 ),investment,LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,facility_and_investment_project,probable,116.2,0.944,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00535,hotels,LY-HOT-000465,فندق الفصول الأربعة ( 1 ),investment,LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,facility_and_investment_project,probable,8.7,0.971,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00536,hotels,LY-HOT-000466,فندق الفصول الأربعة ( 2 ),investment,LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,facility_and_investment_project,probable,18.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00537,hotels,LY-HOT-000466,فندق الفصول الأربعة ( 2 ),investment,LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,facility_and_investment_project,probable,139.1,0.914,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00538,hotels,LY-HOT-000467,فندق الفصول الأربعة ( 3 ),investment,LY-INV-HOT-TRI-00027,فندق الفصول الاربعة 3,facility_and_investment_project,probable,12.3,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00539,hotels,LY-HOT-000467,فندق الفصول الأربعة ( 3 ),investment,LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,facility_and_investment_project,probable,224.5,0.944,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00540,hotels,LY-HOT-000467,فندق الفصول الأربعة ( 3 ),investment,LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,facility_and_investment_project,probable,118.2,0.914,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00541,hotels,LY-HOT-000470,فندق القوس,investment,LY-INV-HOT-NAT-00037,فندق القوس,facility_and_investment_project,probable,11.8,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00542,hotels,LY-HOT-000471,فندق الكندي,investment,LY-INV-HOT-NAT-00228,فندق الكندي,facility_and_investment_project,probable,4.2,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00543,hotels,LY-HOT-000472,فندق الكنوز الدهبية,investment,LY-INV-HOT-NAT-00242,فندق الكنوز الذهبية,facility_and_investment_project,probable,10.6,0.941,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00544,hotels,LY-HOT-000474,فندق الليلك,investment,LY-INV-HOT-NAT-00265,فندق الليلك,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00545,hotels,LY-HOT-000476,فندق المبروك,investment,LY-INV-HOT-NAT-00126,فندق المبروك,facility_and_investment_project,probable,27.6,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00546,hotels,LY-HOT-000477,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,facility_and_investment_project,probable,8.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00547,hotels,LY-HOT-000478,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,facility_and_investment_project,probable,9.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00548,hotels,LY-HOT-000479,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,facility_and_investment_project,probable,8.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00549,hotels,LY-HOT-000480,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,facility_and_investment_project,probable,9.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00550,hotels,LY-HOT-000481,فندق المختار,investment,LY-INV-HOT-NAT-00135,فندق المنار,facility_and_investment_project,probable,139.3,0.857,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00551,hotels,LY-HOT-000481,فندق المختار,investment,LY-INV-HOT-NAT-00224,فندق المختار,facility_and_investment_project,probable,4.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00552,hotels,LY-HOT-000482,فندق المشكاة,investment,LY-INV-HOT-NAT-00044,فندق المشكاة,facility_and_investment_project,probable,11.3,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00553,hotels,LY-HOT-000482,فندق المشكاة,investment,LY-INV-HOT-NAT-00133,فندق المشكاة,facility_and_investment_project,probable,11.3,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
