feature_id,layer_id,name_ar,publication_status,current_local_image_count,current_primary_image,verified_images,public_rights_images,internal_only_images,high_quality_candidates,review_candidates,coverage_priority,recommended_action,notes
LY-ACC-RES-NAT-00154,tourist-villages-resorts,استراحة شمس للعائلات,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00155,tourist-villages-resorts,فيلا ملكة A,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00156,tourist-villages-resorts,فيلا غسق,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00157,tourist-villages-resorts,فيلا روعة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00158,tourist-villages-resorts,شاليه قطر الندى,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00159,tourist-villages-resorts,النوران العائلية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00160,tourist-villages-resorts,شاليه الدلفين,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00161,tourist-villages-resorts,شاليه همام,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00162,tourist-villages-resorts,Villa Mare ڤيلا ماري,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00163,tourist-villages-resorts,فيلا كراون Villa Crown,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00164,tourist-villages-resorts,فيلا سانتوريني,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00165,tourist-villages-resorts,شاليه ماسة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00166,tourist-villages-resorts,استراحة مارية العائلية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00167,tourist-villages-resorts,استراحة اللؤلؤة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00168,tourist-villages-resorts,استراحة روح البحر,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00169,tourist-villages-resorts,Ataya Resort,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00170,tourist-villages-resorts,مقسم شاطئ النرجس السياحي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00171,tourist-villages-resorts,استراحة فرحات لاند,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-ACC-RES-NAT-00172,tourist-villages-resorts,مصيف الامان فم الوادي العائلي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00001,tripoli-cafes,كافي 92,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00002,tripoli-cafes,مقهى أسبانيول,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00003,tripoli-cafes,إيّلا كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00004,tripoli-cafes,Cave cafe,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00005,tripoli-cafes,كافي دي ماري,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00006,tripoli-cafes,Café de Roma,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00007,tripoli-cafes,كافي كيان,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00008,tripoli-cafes,لاتازا كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00009,tripoli-cafes,Mondo Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00010,tripoli-cafes,برانش كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00011,tripoli-cafes,كافي تايم,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00012,tripoli-cafes,Le Corner Cafe Shop,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00013,tripoli-cafes,مقهى سينابون,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00014,tripoli-cafes,مقهى الحاج فتحي زاوية الدهماني,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00015,tripoli-cafes,La Citta Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00016,tripoli-cafes,كافيه كالدو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00017,tripoli-cafes,Avero Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00018,tripoli-cafes,كافي كورنيتو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00019,tripoli-cafes,مقهى الزيتونة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00020,tripoli-cafes,الباتشينو كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00021,tripoli-cafes,aroma Caffe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00022,tripoli-cafes,كافي كازا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00023,tripoli-cafes,مقهى بيانكي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00024,tripoli-cafes,مونتريال كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00025,tripoli-cafes,كافي موكا ايطاليا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00026,tripoli-cafes,ALMONDO CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00027,tripoli-cafes,مقهى القادسية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00028,tripoli-cafes,مقهي جردينه,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00029,tripoli-cafes,Milka Ly,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00030,tripoli-cafes,Cafe twins,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00031,tripoli-cafes,Mazaj cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00032,tripoli-cafes,مقهى حب هان,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00033,tripoli-cafes,مقهي كافي لاتي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00034,tripoli-cafes,كافي نيوتلا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00035,tripoli-cafes,City CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00036,tripoli-cafes,GARDEN CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00037,tripoli-cafes,Papparoti Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00038,tripoli-cafes,Caffe Vergnano 1882,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00039,tripoli-cafes,Cafe 24,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00040,tripoli-cafes,مقهى دا فيو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00041,tripoli-cafes,كارفي كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00042,tripoli-cafes,Estados coffee,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00043,tripoli-cafes,FIFTY CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00044,tripoli-cafes,Elon Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00045,tripoli-cafes,عصائر بي?اندا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00046,tripoli-cafes,Café Solo,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00047,tripoli-cafes,دكتور كيف,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00048,tripoli-cafes,Commercial Caffe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00049,tripoli-cafes,مقهى الجسر,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00050,tripoli-cafes,PALMS CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00051,tripoli-cafes,مقهى التومى,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00052,tripoli-cafes,مقهي باديه,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00053,tripoli-cafes,المقهى الرئاسي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00054,tripoli-cafes,مقهي عين زاره,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00055,tripoli-cafes,Atomo Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00056,tripoli-cafes,Bono Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00057,tripoli-cafes,كافي أربن,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00058,tripoli-cafes,Mio Caffe and Resto,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00059,tripoli-cafes,Tripoli Tur café,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00060,tripoli-cafes,كافيه ميدان الجزائر,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00061,tripoli-cafes,Cafe Bali,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00062,tripoli-cafes,حلويات اتش دبليو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00063,tripoli-cafes,اوميجا كلوب,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00064,tripoli-cafes,قهوة القصور,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00065,tripoli-cafes,ثراء,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00066,tripoli-cafes,ديب ان ديب ليبيا,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00067,tripoli-cafes,فيول كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00068,tripoli-cafes,كافي سويت,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00069,tripoli-cafes,شيك أب,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00070,tripoli-cafes,الحاج فتحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00071,tripoli-cafes,ساموراي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00072,tripoli-cafes,مقهى ومطعم فلانيل,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00073,tripoli-cafes,بونو كافيه,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00074,tripoli-cafes,مقهى رواق الوليد,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00075,tripoli-cafes,1ONE DEGREE CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00076,tripoli-cafes,كافي 33,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00077,tripoli-cafes,Doctor Sweets,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00078,tripoli-cafes,مقهى عصام,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00079,tripoli-cafes,بولو كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00080,tripoli-cafes,براند كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00081,tripoli-cafes,روبوستا كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00082,tripoli-cafes,CAFE EXPRESSO,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00083,tripoli-cafes,مقهى الفنانين,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00084,tripoli-cafes,مقهى العبسي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00085,tripoli-cafes,مقهي هوقو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00086,tripoli-cafes,مقهي مستر بودينق,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00087,tripoli-cafes,AVERO,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00088,tripoli-cafes,كافي فيتوريا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00089,tripoli-cafes,مقهى الركن السياحي ( مقهى ارقيلة شيشة ),internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00090,tripoli-cafes,حلويات شهرزاد,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00091,tripoli-cafes,Covim Tripoli,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00092,tripoli-cafes,Cafe Adam,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00093,tripoli-cafes,NOTA cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00094,tripoli-cafes,مقهى الدغيس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
