record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,distance_meters,name_similarity,geometry_relationship,duplicate_classification,recommended_action,confidence,notes
hotels,LY-HOT-000286,فندق التوفيق 1,investment,LY-INV-HOT-TRI-00048,فندق التوفيق 1,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000287,فندق اليسر,investment,LY-INV-HOT-TRI-00049,فندق اليسر,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000288,فندق الخيام العربية,investment,LY-INV-HOT-TRI-00050,فندق الخيام العربية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000289,فندق الرشيد,investment,LY-INV-HOT-TRI-00052,فندق الرشيد,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000290,فندق أسامة,investment,LY-INV-HOT-NAT-00226,فندق أسامة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000291,فندق الزيتونة,investment,LY-INV-HOT-TRI-00053,فندق الزيتونة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000292,فندق ريباس,investment,LY-INV-HOT-NAT-00185,فندق ريباس,16.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000292,فندق ريباس,investment,LY-INV-HOT-TRI-00054,فندق ريباس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000293,فندق طليطلة,investment,LY-INV-HOT-TRI-00055,فندق طليطلة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000294,فندق صبراتة,investment,LY-INV-HOT-SAB-00005,فندق صبراتة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000295,فندق تاج,investment,LY-INV-HOT-NAT-00227,فندق تاج,10.4,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000296,فندق الكندي,investment,LY-INV-HOT-NAT-00228,فندق الكندي,22.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000297,فندق أضواء قرطاج,investment,LY-INV-HOT-NAT-00229,فندق أضواء قرطاج,10.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000298,فندق البشير,investment,LY-INV-HOT-NAT-00230,فندق البشير,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000299,فندق الهاني,investment,LY-INV-HOT-NAT-00141,فندق الهاني/ نزل,23.3,0.87,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000299,فندق الهاني,investment,LY-INV-HOT-NAT-00231,فندق الهاني,76.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000300,فندق القنصل فندق القنصل,investment,LY-INV-HOT-NAT-00232,فندق القنصل فندق القنصل,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000301,فندق الجبل الاخضر,investment,LY-INV-HOT-NAT-00233,فندق الجبل الاخضر,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000302,الفتح,investment,LY-INV-REV-NAT-00006,الفتح,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000303,فندق قصر ليبيا,investment,LY-INV-HOT-TRI-00056,فندق قصر ليبيا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000304,Hotel Haroun 2,investment,LY-INV-REV-NAT-00007,Hotel Haroun 2,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000305,فندق الغزالة,investment,LY-INV-HOT-NAT-00234,فندق الغزالة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000306,فندق كيان طرابلس,investment,LY-INV-HOT-TRI-00057,فندق كيان طرابلس,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000307,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000308,فندق نيو ستي New City hotel,investment,LY-INV-HOT-NAT-00236,فندق نيو ستي New City hotel,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000309,فندق الدالي,investment,LY-INV-HOT-NAT-00237,فندق الدالي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000310,زهرة الشمس,investment,LY-INV-REV-NAT-00008,زهرة الشمس,6.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000311,فندق ضيافة طرابلس,investment,LY-INV-HOT-TRI-00058,فندق ضيافة طرابلس,17.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000312,فندق الفتح شارع الرشيد,investment,LY-INV-HOT-NAT-00238,فندق الفتح شارع الرشيد,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000313,فندق بلخير,investment,LY-INV-HOT-NAT-00239,فندق بلخير,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000314,فندق السرايا,investment,LY-INV-HOT-NAT-00240,فندق السرايا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000315,فندق الوحدة العربية,investment,LY-INV-HOT-NAT-00241,فندق الوحدة العربية,7.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000316,فندق الكنوز الذهبية,investment,LY-INV-HOT-NAT-00242,فندق الكنوز الذهبية,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000317,فندق الشراع,investment,LY-INV-HOT-NAT-00244,فندق الشراع,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000318,الحبايب,investment,LY-INV-REV-TRI-00004,الحبايب,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000319,هوم بلازا_للشقق الفندقية,investment,LY-INV-HOT-MIS-00007,هوم بلازا_للشقق الفندقية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000320,فندق الرحال,investment,LY-INV-HOT-NAT-00245,فندق الرحال,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000322,الأطلس للشقق الفندقية,investment,LY-INV-HOT-NAT-00246,الأطلس للشقق الفندقية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000323,فندق بيزا السياحي,investment,LY-INV-HOT-NAT-00247,فندق بيزا السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000324,فندق قوز التيك,investment,LY-INV-HOT-NAT-00248,فندق قوز التيك,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000325,النجمة الذهبية لشقق الفندقية,investment,LY-INV-HOT-NAT-00249,النجمة الذهبية لشقق الفندقية,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000326,الفخامه للشقق المفروشه,investment,LY-INV-REV-TRI-00005,الفخامه للشقق المفروشه,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000327,اوس لشقق المفروشه,investment,LY-INV-REV-NAT-00009,اوس لشقق المفروشه,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000328,فندق الساحل,investment,LY-INV-HOT-SAB-00006,فندق الساحل,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000329,الجوهرة للشقق الفندقية,investment,LY-INV-HOT-NAT-00251,الجوهرة للشقق الفندقية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000330,فندق اجدابيا السياحي,investment,LY-INV-HOT-NAT-00252,فندق اجدابيا السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000331,فندق الراحة اجدابيا,investment,LY-INV-HOT-NAT-00253,فندق الراحة اجدابيا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000332,عمار او المجد للشقق الفندقية,investment,LY-INV-HOT-NAT-00254,عمار او المجد للشقق الفندقية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000333,فندق مزايا اجدابيا,investment,LY-INV-HOT-NAT-00255,فندق مزايا اجدابيا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000334,فندق التوجان السياحي,investment,LY-INV-HOT-NAT-00256,فندق التوجان السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000335,نزل وقاعة الهاشمي,investment,LY-INV-HOT-TOB-00004,نزل وقاعة الهاشمي,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000336,نزل وقاعة زهرة الخليج,investment,LY-INV-REV-NAT-00010,نزل وقاعة زهرة الخليج,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
